Van No,Start Node,Start Latitude,Start Longitude,End Node,End Latitude,End Longitude,Slot Start Time,Slot End Time,Time to Travel,Hitting Time,Slot Adherence,Load
1,Hub,28.714921,77.315002,FMPC0116591001,28.696356,77.213061,2016-05-09 08:00:00,2016-05-09 14:00:00,1.08,2016-05-09 08:15:00,1,12.32001559614
1,FMPC0116591001,28.696356,77.213061,FMPC0116656288,28.69176,77.120353,2016-05-09 08:00:00,2016-05-09 14:00:00,0.63,2016-05-09 09:07:48,1,10.862221015179875
1,FMPC0116656288,28.69176,77.120353,FMPP0047642094,28.6849,77.159758,2016-05-09 08:00:00,2016-05-09 14:00:00,0.28,2016-05-09 09:39:36,1,14.133136153363717
1,FMPP0047642094,28.6849,77.159758,FMPC0116538724,28.706023,77.190143,2016-05-09 08:00:00,2016-05-09 14:00:00,0.27,2016-05-09 10:10:48,1,28.26651359721389
1,FMPC0116538724,28.706023,77.190143,FMPC0116614171,28.692426,77.178571,2016-05-09 08:00:00,2016-05-09 14:00:00,0.15,2016-05-09 10:34:48,1,18.047786217314616
1,FMPC0116614171,28.692426,77.178571,FMPC0116655937,28.710869,77.219853,2016-05-09 08:00:00,2016-05-09 14:00:00,0.85,2016-05-09 11:40:48,1,16.16481051944531
1,FMPC0116655937,28.710869,77.219853,FMPP0047626190,28.702348,77.223319,2016-05-09 08:00:00,2016-05-09 14:00:00,0.21,2016-05-09 12:08:24,1,26.398896795104164
1,FMPP0047626190,28.702348,77.223319,FMPC0116529771,28.690925,77.310993,2016-05-09 14:00:00,2016-05-09 20:00:00,0.45,2016-05-09 12:50:24,0,14.450450201236329
1,FMPC0116529771,28.690925,77.310993,Sink,28.714921,77.315002,,,0.5,2016-05-09 13:35:24,,
2,Hub,28.714921,77.315002,FMPC0116534477,28.689632,77.327074,2016-05-09 08:00:00,2016-05-09 14:00:00,0.68,2016-05-09 08:15:00,1,2.122649461
